Area,B,C,D,E,F,G,H,I,J
3462,2,6,1,1,1,2,3,1,5
3463,2,6,1,1,1,2,3,2,5
3464,2,6,1,1,1,2,3,3,5
3465,2,6,1,1,1,2,4,1,5
3466,2,6,1,1,1,2,4,2,5
3467,2,6,1,1,1,2,4,3,5
3468,2,6,1,1,1,3,1,1,5
3469,2,6,1,1,1,3,1,2,5
3470,2,6,1,1,1,3,1,3,5
3471,2,6,1,1,1,3,2,1,5
3472,2,6,1,1,1,3,2,2,5
3473,2,6,1,1,1,3,2,3,5
3474,2,6,1,1,1,3,3,1,5
3475,2,6,1,1,1,3,3,2,5
3476,2,6,1,1,1,3,3,3,5
3477,2,6,1,1,1,3,4,1,5
3478,2,6,1,1,1,3,4,2,5
3479,2,6,1,1,1,3,4,3,5
3480,2,6,1,1,2,2,1,1,1
3481,2,6,1,1,2,2,2,1,1
3482,2,6,1,1,2,2,3,1,1
3483,2,6,1,1,2,2,4,1,1
3484,2,6,1,1,3,2,1,1,1
3485,2,6,1,1,3,2,2,1,1
3486,2,6,1,1,3,2,3,1,1
3487,2,6,1,1,3,2,4,1,1
3488,2,6,1,2,1,1,1,1,5
3489,2,6,1,2,1,1,1,2,5
3490,2,6,1,2,1,1,1,3,5
3491,2,6,1,2,1,1,2,1,5
3492,2,6,1,2,1,1,2,2,5
3493,2,6,1,2,1,1,2,3,5
3494,2,6,1,2,1,1,3,1,5
3495,2,6,1,2,1,1,3,2,5
3496,2,6,1,2,1,1,3,3,5
3497,2,6,1,2,1,1,4,1,5
3498,2,6,1,2,1,1,4,2,5
3499,2,6,1,2,1,1,4,3,5
3500,2,6,1,2,1,2,1,1,5
3501,2,6,1,2,1,2,1,2,5
3502,2,6,1,2,1,2,1,3,5
3503,2,6,1,2,1,2,2,1,5
3504,2,6,1,2,1,2,2,2,5
3505,2,6,1,2,1,2,2,3,5
3506,2,6,1,2,1,2,3,1,5
3507,2,6,1,2,1,2,3,2,5
3508,2,6,1,2,1,2,3,3,5
3509,2,6,1,2,1,2,4,1,5
3510,2,6,1,2,1,2,4,2,5
3511,2,6,1,2,1,2,4,3,5
3512,2,6,1,2,1,3,1,1,5
3513,2,6,1,2,1,3,1,2,5
3514,2,6,1,2,1,3,1,3,5
3515,2,6,1,2,1,3,2,1,5
3516,2,6,1,2,1,3,2,2,5
3517,2,6,1,2,1,3,2,3,5
3518,2,6,1,2,1,3,3,1,5
3519,2,6,1,2,1,3,3,2,5
3520,2,6,1,2,1,3,3,3,5
3521,2,6,1,2,1,3,4,1,5
3522,2,6,1,2,1,3,4,2,5
3523,2,6,1,2,1,3,4,3,5
3524,2,6,1,2,2,2,1,1,1
3525,2,6,1,2,2,2,2,1,1
3526,2,6,1,2,2,2,3,1,1
3527,2,6,1,2,2,2,4,1,1
3528,2,6,1,2,3,2,1,1,1
3529,2,6,1,2,3,2,2,1,1
3530,2,6,1,2,3,2,3,1,1
3531,2,6,1,2,3,2,4,1,1
3532,2,6,1,3,1,1,1,1,5
3533,2,6,1,3,1,1,1,2,5
3534,2,6,1,3,1,1,1,3,5
3535,2,6,1,3,1,1,2,1,5
3536,2,6,1,3,1,1,2,2,5
3537,2,6,1,3,1,1,2,3,5
3538,2,6,1,3,1,1,3,1,5
3539,2,6,1,3,1,1,3,2,5
3540,2,6,1,3,1,1,3,3,5
3541,2,6,1,3,1,1,4,1,5
3542,2,6,1,3,1,1,4,2,5
3543,2,6,1,3,1,1,4,3,5
3544,2,6,1,3,1,2,1,1,5
3545,2,6,1,3,1,2,1,2,5
3546,2,6,1,3,1,2,1,3,5
3547,2,6,1,3,1,2,2,1,5
3548,2,6,1,3,1,2,2,2,5
3549,2,6,1,3,1,2,2,3,5
3550,2,6,1,3,1,2,3,1,5
3551,2,6,1,3,1,2,3,2,5
3552,2,6,1,3,1,2,3,3,5
3553,2,6,1,3,1,2,4,1,5
3554,2,6,1,3,1,2,4,2,5
3555,2,6,1,3,1,2,4,3,5
3556,2,6,1,3,1,3,1,1,5
3557,2,6,1,3,1,3,1,2,5
3558,2,6,1,3,1,3,1,3,5
3559,2,6,1,3,1,3,2,1,5
3560,2,6,1,3,1,3,2,2,5
3561,2,6,1,3,1,3,2,3,5
3562,2,6,1,3,1,3,3,1,5
3563,2,6,1,3,1,3,3,2,5
3564,2,6,1,3,1,3,3,3,5
3565,2,6,1,3,1,3,4,1,5
3566,2,6,1,3,1,3,4,2,5
3567,2,6,1,3,1,3,4,3,5
3568,2,6,1,3,2,2,1,1,1
3569,2,6,1,3,2,2,2,1,1
3570,2,6,1,3,2,2,3,1,1
3571,2,6,1,3,2,2,4,1,1
3572,2,6,1,3,3,2,1,1,1
3573,2,6,1,3,3,2,2,1,1
3574,2,6,1,3,3,2,3,1,1
3575,2,6,1,3,3,2,4,1,1
3576,2,6,2,1,1,1,1,1,5
3577,2,6,2,1,1,1,1,2,5
3578,2,6,2,1,1,1,1,3,5
3579,2,6,2,1,1,1,2,1,5
3580,2,6,2,1,1,1,2,2,5
3581,2,6,2,1,1,1,2,3,5
3582,2,6,2,1,1,1,3,1,5
3583,2,6,2,1,1,1,3,2,5
3584,2,6,2,1,1,1,3,3,5
3585,2,6,2,1,1,1,4,1,5
3586,2,6,2,1,1,1,4,2,5
3587,2,6,2,1,1,1,4,3,5
3588,2,6,2,1,1,2,1,1,5
3589,2,6,2,1,1,2,1,2,5
3590,2,6,2,1,1,2,1,3,5
3591,2,6,2,1,1,2,2,1,5
3592,2,6,2,1,1,2,2,2,5
3593,2,6,2,1,1,2,2,3,5
3594,2,6,2,1,1,2,3,1,5
3595,2,6,2,1,1,2,3,2,5
3596,2,6,2,1,1,2,3,3,5
3597,2,6,2,1,1,2,4,1,5
3598,2,6,2,1,1,2,4,2,5
3599,2,6,2,1,1,2,4,3,5
3600,2,6,2,1,1,3,1,1,5
3601,2,6,2,1,1,3,1,2,5
3602,2,6,2,1,1,3,1,3,5
3603,2,6,2,1,1,3,2,1,5
3604,2,6,2,1,1,3,2,2,5
3605,2,6,2,1,1,3,2,3,5
3606,2,6,2,1,1,3,3,1,5
3607,2,6,2,1,1,3,3,2,5
3608,2,6,2,1,1,3,3,3,5
3609,2,6,2,1,1,3,4,1,5
3610,2,6,2,1,1,3,4,2,5
3611,2,6,2,1,1,3,4,3,5
3612,2,6,2,1,1,4,1,1,2
3613,2,6,2,1,1,4,1,2,2
3614,2,6,2,1,1,4,1,3,2
3615,2,6,2,1,1,4,2,1,2
3616,2,6,2,1,1,4,2,2,2
3617,2,6,2,1,1,4,2,3,2
3618,2,6,2,1,1,4,3,1,2
3619,2,6,2,1,1,4,3,2,2
3620,2,6,2,1,1,4,3,3,2
3621,2,6,2,1,1,4,4,1,2
3622,2,6,2,1,1,4,4,2,2
3623,2,6,2,1,1,4,4,3,2
3624,2,6,2,1,2,2,1,1,3
3625,2,6,2,1,2,2,1,2,3
3626,2,6,2,1,2,2,1,3,3
3627,2,6,2,1,2,2,2,1,3
3628,2,6,2,1,2,2,2,2,3
3629,2,6,2,1,2,2,2,3,3
3630,2,6,2,1,2,2,3,1,3
3631,2,6,2,1,2,2,3,2,3
3632,2,6,2,1,2,2,3,3,3
3633,2,6,2,1,2,2,4,1,3
3634,2,6,2,1,2,2,4,2,3
3635,2,6,2,1,2,2,4,3,3
3636,2,6,2,1,2,4,1,1,2
3637,2,6,2,1,2,4,1,2,2
3638,2,6,2,1,2,4,1,3,2
3639,2,6,2,1,2,4,2,1,2
3640,2,6,2,1,2,4,2,2,2
3641,2,6,2,1,2,4,2,3,2
3642,2,6,2,1,2,4,3,1,2
3643,2,6,2,1,2,4,3,2,2
3644,2,6,2,1,2,4,3,3,2
3645,2,6,2,1,2,4,4,1,2
3646,2,6,2,1,2,4,4,2,2
3647,2,6,2,1,2,4,4,3,2
3648,2,6,2,1,3,2,1,1,1
3649,2,6,2,1,3,2,2,1,1
3650,2,6,2,1,3,2,3,1,1
3651,2,6,2,1,3,2,4,1,1
3652,2,6,2,1,3,4,1,1,2
3653,2,6,2,1,3,4,1,2,2
3654,2,6,2,1,3,4,1,3,2
3655,2,6,2,1,3,4,2,1,2
3656,2,6,2,1,3,4,2,2,2
3657,2,6,2,1,3,4,2,3,2
3658,2,6,2,1,3,4,3,1,2
3659,2,6,2,1,3,4,3,2,2
3660,2,6,2,1,3,4,3,3,2
3661,2,6,2,1,3,4,4,1,2
3662,2,6,2,1,3,4,4,2,2
3663,2,6,2,1,3,4,4,3,2
3664,2,6,2,2,1,1,1,1,5
3665,2,6,2,2,1,1,1,2,5
3666,2,6,2,2,1,1,1,3,5
3667,2,6,2,2,1,1,2,1,5
3668,2,6,2,2,1,1,2,2,5
3669,2,6,2,2,1,1,2,3,5
3670,2,6,2,2,1,1,3,1,5
3671,2,6,2,2,1,1,3,2,5
3672,2,6,2,2,1,1,3,3,5
3673,2,6,2,2,1,1,4,1,5
3674,2,6,2,2,1,1,4,2,5
3675,2,6,2,2,1,1,4,3,5
3676,2,6,2,2,1,2,1,1,5
3677,2,6,2,2,1,2,1,2,5
3678,2,6,2,2,1,2,1,3,5
3679,2,6,2,2,1,2,2,1,5
3680,2,6,2,2,1,2,2,2,5
3681,2,6,2,2,1,2,2,3,5
3682,2,6,2,2,1,2,3,1,5
3683,2,6,2,2,1,2,3,2,5
3684,2,6,2,2,1,2,3,3,5
3685,2,6,2,2,1,2,4,1,5
3686,2,6,2,2,1,2,4,2,5
3687,2,6,2,2,1,2,4,3,5
3688,2,6,2,2,1,3,1,1,5
3689,2,6,2,2,1,3,1,2,5
3690,2,6,2,2,1,3,1,3,5
3691,2,6,2,2,1,3,2,1,5
3692,2,6,2,2,1,3,2,2,5
3693,2,6,2,2,1,3,2,3,5
3694,2,6,2,2,1,3,3,1,5
3695,2,6,2,2,1,3,3,2,5
3696,2,6,2,2,1,3,3,3,5
3697,2,6,2,2,1,3,4,1,5
3698,2,6,2,2,1,3,4,2,5
3699,2,6,2,2,1,3,4,3,5
3700,2,6,2,2,1,4,1,1,2
3701,2,6,2,2,1,4,1,2,2
3702,2,6,2,2,1,4,1,3,2
3703,2,6,2,2,1,4,2,1,2
3704,2,6,2,2,1,4,2,2,2
3705,2,6,2,2,1,4,2,3,2
3706,2,6,2,2,1,4,3,1,2
3707,2,6,2,2,1,4,3,2,2
3708,2,6,2,2,1,4,3,3,2
3709,2,6,2,2,1,4,4,1,2
3710,2,6,2,2,1,4,4,2,2
3711,2,6,2,2,1,4,4,3,2
3712,2,6,2,2,2,2,1,1,3
3713,2,6,2,2,2,2,1,2,3
3714,2,6,2,2,2,2,1,3,3
3715,2,6,2,2,2,2,2,1,3
3716,2,6,2,2,2,2,2,2,3
3717,2,6,2,2,2,2,2,3,3
3718,2,6,2,2,2,2,3,1,3
3719,2,6,2,2,2,2,3,2,3
3720,2,6,2,2,2,2,3,3,3
3721,2,6,2,2,2,2,4,1,3
3722,2,6,2,2,2,2,4,2,3
3723,2,6,2,2,2,2,4,3,3
3724,2,6,2,2,2,4,1,1,2
3725,2,6,2,2,2,4,1,2,2
3726,2,6,2,2,2,4,1,3,2
3727,2,6,2,2,2,4,2,1,2
3728,2,6,2,2,2,4,2,2,2
3729,2,6,2,2,2,4,2,3,2
3730,2,6,2,2,2,4,3,1,2
3731,2,6,2,2,2,4,3,2,2
3732,2,6,2,2,2,4,3,3,2
3733,2,6,2,2,2,4,4,1,2
3734,2,6,2,2,2,4,4,2,2
3735,2,6,2,2,2,4,4,3,2
3736,2,6,2,2,3,2,1,1,1
3737,2,6,2,2,3,2,2,1,1
3738,2,6,2,2,3,2,3,1,1
3739,2,6,2,2,3,2,4,1,1
3740,2,6,2,2,3,4,1,1,2
3741,2,6,2,2,3,4,1,2,2
3742,2,6,2,2,3,4,1,3,2
3743,2,6,2,2,3,4,2,1,2
3744,2,6,2,2,3,4,2,2,2
3745,2,6,2,2,3,4,2,3,2
3746,2,6,2,2,3,4,3,1,2
3747,2,6,2,2,3,4,3,2,2
3748,2,6,2,2,3,4,3,3,2
3749,2,6,2,2,3,4,4,1,2
3750,2,6,2,2,3,4,4,2,2
3751,2,6,2,2,3,4,4,3,2
3752,2,6,2,3,1,1,1,1,5
3753,2,6,2,3,1,1,1,2,5
3754,2,6,2,3,1,1,1,3,5
3755,2,6,2,3,1,1,2,1,5
3756,2,6,2,3,1,1,2,2,5
3757,2,6,2,3,1,1,2,3,5
3758,2,6,2,3,1,1,3,1,5
3759,2,6,2,3,1,1,3,2,5
3760,2,6,2,3,1,1,3,3,5
3761,2,6,2,3,1,1,4,1,5
3762,2,6,2,3,1,1,4,2,5
3763,2,6,2,3,1,1,4,3,5
3764,2,6,2,3,1,2,1,1,5
3765,2,6,2,3,1,2,1,2,5
3766,2,6,2,3,1,2,1,3,5
3767,2,6,2,3,1,2,2,1,5
3768,2,6,2,3,1,2,2,2,5
3769,2,6,2,3,1,2,2,3,5
3770,2,6,2,3,1,2,3,1,5
3771,2,6,2,3,1,2,3,2,5
3772,2,6,2,3,1,2,3,3,5
3773,2,6,2,3,1,2,4,1,5
3774,2,6,2,3,1,2,4,2,5
3775,2,6,2,3,1,2,4,3,5
3776,2,6,2,3,1,3,1,1,5
3777,2,6,2,3,1,3,1,2,5
3778,2,6,2,3,1,3,1,3,5
3779,2,6,2,3,1,3,2,1,5
3780,2,6,2,3,1,3,2,2,5
3781,2,6,2,3,1,3,2,3,5
3782,2,6,2,3,1,3,3,1,5
3783,2,6,2,3,1,3,3,2,5
3784,2,6,2,3,1,3,3,3,5
3785,2,6,2,3,1,3,4,1,5
3786,2,6,2,3,1,3,4,2,5
3787,2,6,2,3,1,3,4,3,5
3788,2,6,2,3,1,4,1,1,2
3789,2,6,2,3,1,4,1,2,2
3790,2,6,2,3,1,4,1,3,2
3791,2,6,2,3,1,4,2,1,2
3792,2,6,2,3,1,4,2,2,2
3793,2,6,2,3,1,4,2,3,2
3794,2,6,2,3,1,4,3,1,2
3795,2,6,2,3,1,4,3,2,2
3796,2,6,2,3,1,4,3,3,2
3797,2,6,2,3,1,4,4,1,2
3798,2,6,2,3,1,4,4,2,2
3799,2,6,2,3,1,4,4,3,2
3800,2,6,2,3,2,2,1,1,3
3801,2,6,2,3,2,2,1,2,3
3802,2,6,2,3,2,2,1,3,3
3803,2,6,2,3,2,2,2,1,3
3804,2,6,2,3,2,2,2,2,3
3805,2,6,2,3,2,2,2,3,3
3806,2,6,2,3,2,2,3,1,3
3807,2,6,2,3,2,2,3,2,3
3808,2,6,2,3,2,2,3,3,3
3809,2,6,2,3,2,2,4,1,3
3810,2,6,2,3,2,2,4,2,3
3811,2,6,2,3,2,2,4,3,3
3812,2,6,2,3,2,4,1,1,2
3813,2,6,2,3,2,4,1,2,2
3814,2,6,2,3,2,4,1,3,2
3815,2,6,2,3,2,4,2,1,2
3816,2,6,2,3,2,4,2,2,2
3817,2,6,2,3,2,4,2,3,2
3818,2,6,2,3,2,4,3,1,2
3819,2,6,2,3,2,4,3,2,2
3820,2,6,2,3,2,4,3,3,2
3821,2,6,2,3,2,4,4,1,2
3822,2,6,2,3,2,4,4,2,2
3823,2,6,2,3,2,4,4,3,2
3824,2,6,2,3,3,2,1,1,1
3825,2,6,2,3,3,2,2,1,1
3826,2,6,2,3,3,2,3,1,1
3827,2,6,2,3,3,2,4,1,1
3828,2,6,2,3,3,4,1,1,2
3829,2,6,2,3,3,4,1,2,2
3830,2,6,2,3,3,4,1,3,2
3831,2,6,2,3,3,4,2,1,2
3832,2,6,2,3,3,4,2,2,2
3833,2,6,2,3,3,4,2,3,2
3834,2,6,2,3,3,4,3,1,2
3835,2,6,2,3,3,4,3,2,2
3836,2,6,2,3,3,4,3,3,2
3837,2,6,2,3,3,4,4,1,2
3838,2,6,2,3,3,4,4,2,2
3839,2,6,2,3,3,4,4,3,2
3840,2,6,3,1,1,1,1,1,5
3841,2,6,3,1,1,1,1,2,5
3842,2,6,3,1,1,1,1,3,5
3843,2,6,3,1,1,1,2,1,5
3844,2,6,3,1,1,1,2,2,5
3845,2,6,3,1,1,1,2,3,5
3846,2,6,3,1,1,1,3,1,5
3847,2,6,3,1,1,1,3,2,5
3848,2,6,3,1,1,1,3,3,5
3849,2,6,3,1,1,1,4,1,5
3850,2,6,3,1,1,1,4,2,5
3851,2,6,3,1,1,1,4,3,5
3852,2,6,3,1,1,2,1,1,5
3853,2,6,3,1,1,2,1,2,5
3854,2,6,3,1,1,2,1,3,5
3855,2,6,3,1,1,2,2,1,5
3856,2,6,3,1,1,2,2,2,5
3857,2,6,3,1,1,2,2,3,5
3858,2,6,3,1,1,2,3,1,5
3859,2,6,3,1,1,2,3,2,5
3860,2,6,3,1,1,2,3,3,5
3861,2,6,3,1,1,2,4,1,5
3862,2,6,3,1,1,2,4,2,5
3863,2,6,3,1,1,2,4,3,5
3864,2,6,3,1,1,3,1,1,5
3865,2,6,3,1,1,3,1,2,5
3866,2,6,3,1,1,3,1,3,5
3867,2,6,3,1,1,3,2,1,5
3868,2,6,3,1,1,3,2,2,5
3869,2,6,3,1,1,3,2,3,5
3870,2,6,3,1,1,3,3,1,5
3871,2,6,3,1,1,3,3,2,5
3872,2,6,3,1,1,3,3,3,5
3873,2,6,3,1,1,3,4,1,5
3874,2,6,3,1,1,3,4,2,5
3875,2,6,3,1,1,3,4,3,5
3876,2,6,3,1,1,4,1,1,1
3877,2,6,3,1,1,4,1,2,1
3878,2,6,3,1,1,4,1,3,1
3879,2,6,3,1,1,4,2,1,1
3880,2,6,3,1,1,4,2,2,1
3881,2,6,3,1,1,4,2,3,1
3882,2,6,3,1,1,4,3,1,1
3883,2,6,3,1,1,4,3,2,1
3884,2,6,3,1,1,4,3,3,1
3885,2,6,3,1,1,4,4,1,1
3886,2,6,3,1,1,4,4,2,1
3887,2,6,3,1,1,4,4,3,1
3888,2,6,3,1,2,2,1,1,1
3889,2,6,3,1,2,2,2,1,1
3890,2,6,3,1,2,2,3,1,1
3891,2,6,3,1,2,2,4,1,1
3892,2,6,3,1,2,4,1,1,1
3893,2,6,3,1,2,4,1,2,1
3894,2,6,3,1,2,4,1,3,1
3895,2,6,3,1,2,4,2,1,1
3896,2,6,3,1,2,4,2,2,1
3897,2,6,3,1,2,4,2,3,1
3898,2,6,3,1,2,4,3,1,1
3899,2,6,3,1,2,4,3,2,1
3900,2,6,3,1,2,4,3,3,1
3901,2,6,3,1,2,4,4,1,1
3902,2,6,3,1,2,4,4,2,1
3903,2,6,3,1,2,4,4,3,1
3904,2,6,3,1,3,1,1,1,1
3905,2,6,3,1,3,1,1,2,1
3906,2,6,3,1,3,1,1,3,1
3907,2,6,3,1,3,1,2,1,1
3908,2,6,3,1,3,1,2,2,1
3909,2,6,3,1,3,1,2,3,1
3910,2,6,3,1,3,1,3,1,1
3911,2,6,3,1,3,1,3,2,1
3912,2,6,3,1,3,1,3,3,1
3913,2,6,3,1,3,1,4,1,1
3914,2,6,3,1,3,1,4,2,1
3915,2,6,3,1,3,1,4,3,1
3916,2,6,3,1,3,2,1,1,1
3917,2,6,3,1,3,2,1,2,1
3918,2,6,3,1,3,2,1,3,1
3919,2,6,3,1,3,2,2,1,1
3920,2,6,3,1,3,2,2,2,1
3921,2,6,3,1,3,2,2,3,1
3922,2,6,3,1,3,2,3,1,1
3923,2,6,3,1,3,2,3,2,1
3924,2,6,3,1,3,2,3,3,1
3925,2,6,3,1,3,2,4,1,1
3926,2,6,3,1,3,2,4,2,1
3927,2,6,3,1,3,2,4,3,1
3928,2,6,3,1,3,3,1,1,1
3929,2,6,3,1,3,3,1,2,1
3930,2,6,3,1,3,3,1,3,1
3931,2,6,3,1,3,3,2,1,1
3932,2,6,3,1,3,3,2,2,1
3933,2,6,3,1,3,3,2,3,1
3934,2,6,3,1,3,3,3,1,1
3935,2,6,3,1,3,3,3,2,1
3936,2,6,3,1,3,3,3,3,1
3937,2,6,3,1,3,3,4,1,1
3938,2,6,3,1,3,3,4,2,1
3939,2,6,3,1,3,3,4,3,1
3940,2,6,3,1,3,4,1,1,1
3941,2,6,3,1,3,4,1,2,1
3942,2,6,3,1,3,4,1,3,1
3943,2,6,3,1,3,4,2,1,1
3944,2,6,3,1,3,4,2,2,1
3945,2,6,3,1,3,4,2,3,1
3946,2,6,3,1,3,4,3,1,1
3947,2,6,3,1,3,4,3,2,1
3948,2,6,3,1,3,4,3,3,1
3949,2,6,3,1,3,4,4,1,1
3950,2,6,3,1,3,4,4,2,1
3951,2,6,3,1,3,4,4,3,1
3952,2,6,3,2,1,1,1,1,5
3953,2,6,3,2,1,1,1,2,5
3954,2,6,3,2,1,1,1,3,5
3955,2,6,3,2,1,1,2,1,5
3956,2,6,3,2,1,1,2,2,5
3957,2,6,3,2,1,1,2,3,5
3958,2,6,3,2,1,1,3,1,5
3959,2,6,3,2,1,1,3,2,5
3960,2,6,3,2,1,1,3,3,5
3961,2,6,3,2,1,1,4,1,5
3962,2,6,3,2,1,1,4,2,5
3963,2,6,3,2,1,1,4,3,5
3964,2,6,3,2,1,2,1,1,5
3965,2,6,3,2,1,2,1,2,5
3966,2,6,3,2,1,2,1,3,5
3967,2,6,3,2,1,2,2,1,5
3968,2,6,3,2,1,2,2,2,5
3969,2,6,3,2,1,2,2,3,5
3970,2,6,3,2,1,2,3,1,5
3971,2,6,3,2,1,2,3,2,5
3972,2,6,3,2,1,2,3,3,5
3973,2,6,3,2,1,2,4,1,5
3974,2,6,3,2,1,2,4,2,5
3975,2,6,3,2,1,2,4,3,5
3976,2,6,3,2,1,3,1,1,5
3977,2,6,3,2,1,3,1,2,5
3978,2,6,3,2,1,3,1,3,5
3979,2,6,3,2,1,3,2,1,5
3980,2,6,3,2,1,3,2,2,5
3981,2,6,3,2,1,3,2,3,5
3982,2,6,3,2,1,3,3,1,5
3983,2,6,3,2,1,3,3,2,5
3984,2,6,3,2,1,3,3,3,5
3985,2,6,3,2,1,3,4,1,5
3986,2,6,3,2,1,3,4,2,5
3987,2,6,3,2,1,3,4,3,5
3988,2,6,3,2,1,4,1,1,1
3989,2,6,3,2,1,4,1,2,1
3990,2,6,3,2,1,4,1,3,1
3991,2,6,3,2,1,4,2,1,1
3992,2,6,3,2,1,4,2,2,1
3993,2,6,3,2,1,4,2,3,1
3994,2,6,3,2,1,4,3,1,1
3995,2,6,3,2,1,4,3,2,1
3996,2,6,3,2,1,4,3,3,1
3997,2,6,3,2,1,4,4,1,1
3998,2,6,3,2,1,4,4,2,1
3999,2,6,3,2,1,4,4,3,1
4000,2,6,3,2,2,2,1,1,1
4001,2,6,3,2,2,2,2,1,1
4002,2,6,3,2,2,2,3,1,1
4003,2,6,3,2,2,2,4,1,1
4004,2,6,3,2,2,4,1,1,1
4005,2,6,3,2,2,4,1,2,1
4006,2,6,3,2,2,4,1,3,1
4007,2,6,3,2,2,4,2,1,1
4008,2,6,3,2,2,4,2,2,1
4009,2,6,3,2,2,4,2,3,1
4010,2,6,3,2,2,4,3,1,1
4011,2,6,3,2,2,4,3,2,1
4012,2,6,3,2,2,4,3,3,1
4013,2,6,3,2,2,4,4,1,1
4014,2,6,3,2,2,4,4,2,1
4015,2,6,3,2,2,4,4,3,1
4016,2,6,3,2,3,1,1,1,1
4017,2,6,3,2,3,1,1,2,1
4018,2,6,3,2,3,1,1,3,1
4019,2,6,3,2,3,1,2,1,1
4020,2,6,3,2,3,1,2,2,1
4021,2,6,3,2,3,1,2,3,1
4022,2,6,3,2,3,1,3,1,1
4023,2,6,3,2,3,1,3,2,1
4024,2,6,3,2,3,1,3,3,1
4025,2,6,3,2,3,1,4,1,1
4026,2,6,3,2,3,1,4,2,1
4027,2,6,3,2,3,1,4,3,1
4028,2,6,3,2,3,2,1,1,1
4029,2,6,3,2,3,2,1,2,1
4030,2,6,3,2,3,2,1,3,1
4031,2,6,3,2,3,2,2,1,1
4032,2,6,3,2,3,2,2,2,1
4033,2,6,3,2,3,2,2,3,1
4034,2,6,3,2,3,2,3,1,1
4035,2,6,3,2,3,2,3,2,1
4036,2,6,3,2,3,2,3,3,1
4037,2,6,3,2,3,2,4,1,1
4038,2,6,3,2,3,2,4,2,1
4039,2,6,3,2,3,2,4,3,1
4040,2,6,3,2,3,3,1,1,1
4041,2,6,3,2,3,3,1,2,1
4042,2,6,3,2,3,3,1,3,1
4043,2,6,3,2,3,3,2,1,1
4044,2,6,3,2,3,3,2,2,1
4045,2,6,3,2,3,3,2,3,1
4046,2,6,3,2,3,3,3,1,1
4047,2,6,3,2,3,3,3,2,1
4048,2,6,3,2,3,3,3,3,1
4049,2,6,3,2,3,3,4,1,1
4050,2,6,3,2,3,3,4,2,1
4051,2,6,3,2,3,3,4,3,1
4052,2,6,3,2,3,4,1,1,1
4053,2,6,3,2,3,4,1,2,1
4054,2,6,3,2,3,4,1,3,1
4055,2,6,3,2,3,4,2,1,1
4056,2,6,3,2,3,4,2,2,1
4057,2,6,3,2,3,4,2,3,1
4058,2,6,3,2,3,4,3,1,1
4059,2,6,3,2,3,4,3,2,1
4060,2,6,3,2,3,4,3,3,1
4061,2,6,3,2,3,4,4,1,1
4062,2,6,3,2,3,4,4,2,1
4063,2,6,3,2,3,4,4,3,1
4064,2,6,3,3,1,1,1,1,5
4065,2,6,3,3,1,1,1,2,5
4066,2,6,3,3,1,1,1,3,5
4067,2,6,3,3,1,1,2,1,5
4068,2,6,3,3,1,1,2,2,5
4069,2,6,3,3,1,1,2,3,5
4070,2,6,3,3,1,1,3,1,5
4071,2,6,3,3,1,1,3,2,5
4072,2,6,3,3,1,1,3,3,5
4073,2,6,3,3,1,1,4,1,5
4074,2,6,3,3,1,1,4,2,5
4075,2,6,3,3,1,1,4,3,5
4076,2,6,3,3,1,2,1,1,5
4077,2,6,3,3,1,2,1,2,5
4078,2,6,3,3,1,2,1,3,5
4079,2,6,3,3,1,2,2,1,5
4080,2,6,3,3,1,2,2,2,5
4081,2,6,3,3,1,2,2,3,5
4082,2,6,3,3,1,2,3,1,5
4083,2,6,3,3,1,2,3,2,5
4084,2,6,3,3,1,2,3,3,5
4085,2,6,3,3,1,2,4,1,5
4086,2,6,3,3,1,2,4,2,5
4087,2,6,3,3,1,2,4,3,5
4088,2,6,3,3,1,3,1,1,5
4089,2,6,3,3,1,3,1,2,5
4090,2,6,3,3,1,3,1,3,5
4091,2,6,3,3,1,3,2,1,5
4092,2,6,3,3,1,3,2,2,5
4093,2,6,3,3,1,3,2,3,5
4094,2,6,3,3,1,3,3,1,5
4095,2,6,3,3,1,3,3,2,5
4096,2,6,3,3,1,3,3,3,5
4097,2,6,3,3,1,3,4,1,5
4098,2,6,3,3,1,3,4,2,5
4099,2,6,3,3,1,3,4,3,5
4100,2,6,3,3,1,4,1,1,1
4101,2,6,3,3,1,4,1,2,1
4102,2,6,3,3,1,4,1,3,1
4103,2,6,3,3,1,4,2,1,1
4104,2,6,3,3,1,4,2,2,1
4105,2,6,3,3,1,4,2,3,1
4106,2,6,3,3,1,4,3,1,1
4107,2,6,3,3,1,4,3,2,1
4108,2,6,3,3,1,4,3,3,1
4109,2,6,3,3,1,4,4,1,1
4110,2,6,3,3,1,4,4,2,1
4111,2,6,3,3,1,4,4,3,1
4112,2,6,3,3,2,2,1,1,1
4113,2,6,3,3,2,2,2,1,1
4114,2,6,3,3,2,2,3,1,1
4115,2,6,3,3,2,2,4,1,1
4116,2,6,3,3,2,4,1,1,1
4117,2,6,3,3,2,4,1,2,1
4118,2,6,3,3,2,4,1,3,1
4119,2,6,3,3,2,4,2,1,1
4120,2,6,3,3,2,4,2,2,1
4121,2,6,3,3,2,4,2,3,1
4122,2,6,3,3,2,4,3,1,1
4123,2,6,3,3,2,4,3,2,1
4124,2,6,3,3,2,4,3,3,1
4125,2,6,3,3,2,4,4,1,1
4126,2,6,3,3,2,4,4,2,1
